antecedents,consequents,support,confidence,lift
frozenset({'Star Wars: Episode III - Revenge of the Sith'}),frozenset({'Star Wars: Episode VI - Return of the Jedi'}),0.05090311986863711,0.7948717948717948,3.227179487179487
frozenset({'Star Wars: Episode III - Revenge of the Sith'}),frozenset({'Raiders of the Lost Ark (Indiana Jones and the Raiders of the Lost Ark)'}),0.047619047619047616,0.7435897435897435,2.7781972628598393
frozenset({'Star Wars: Episode III - Revenge of the Sith'}),frozenset({'Pulp Fiction'}),0.047619047619047616,0.7435897435897435,1.8559268600252203
frozenset({'Star Wars: Episode III - Revenge of the Sith'}),frozenset({'Forrest Gump'}),0.04433497536945813,0.6923076923076923,1.6932344763670064
frozenset({'Star Wars: Episode III - Revenge of the Sith'}),frozenset({'Terminator 2: Judgment Day'}),0.041050903119868636,0.641025641025641,2.602564102564102
frozenset({'Star Wars: Episode III - Revenge of the Sith'}),frozenset({'American History X'}),0.03940886699507389,0.6153846153846153,3.6035502958579873
frozenset({'Star Wars: Episode III - Revenge of the Sith'}),"frozenset({'Godfather, The'})",0.03940886699507389,0.6153846153846153,2.371957156767283
frozenset({'Star Wars: Episode III - Revenge of the Sith'}),"frozenset({'Silence of the Lambs, The'})",0.041050903119868636,0.641025641025641,1.7350427350427349
frozenset({'Star Wars: Episode III - Revenge of the Sith'}),"frozenset({'Sixth Sense, The'})",0.03940886699507389,0.6153846153846153,2.998153846153846
frozenset({'Star Wars: Episode III - Revenge of the Sith'}),"frozenset({'Lord of the Rings: The Two Towers, The'})",0.04433497536945813,0.6923076923076923,3.2184380504991195
frozenset({'Star Wars: Episode III - Revenge of the Sith'}),"frozenset({'Lord of the Rings: The Return of the King, The'})",0.04433497536945813,0.6923076923076923,3.0115384615384615
frozenset({'The Martian'}),"frozenset({'Matrix, The'})",0.042692939244663386,0.7428571428571429,2.037837837837838
frozenset({'The Martian'}),"frozenset({'Shawshank Redemption, The'})",0.042692939244663386,0.7428571428571429,1.651094890510949
frozenset({'The Martian'}),frozenset({'Forrest Gump'}),0.03776683087027915,0.6571428571428571,1.6072289156626507
frozenset({'The Martian'}),frozenset({'Inception'}),0.04433497536945813,0.7714285714285715,4.390654205607476
frozenset({'The Martian'}),frozenset({'Fight Club'}),0.03940886699507389,0.6857142857142857,2.332960893854749
frozenset({'The Martian'}),"frozenset({'Silence of the Lambs, The'})",0.03776683087027915,0.6571428571428571,1.7786666666666666
frozenset({'The Martian'}),"frozenset({'Dark Knight, The'})",0.0361247947454844,0.6285714285714286,3.4178571428571427
frozenset({'Gran Torino'}),frozenset({'Pulp Fiction'}),0.03940886699507389,0.7741935483870968,1.9323109465891062
frozenset({'Gran Torino'}),frozenset({'Forrest Gump'}),0.03940886699507389,0.7741935483870968,1.893509521958803
frozenset({'Gran Torino'}),"frozenset({'Matrix, The'})",0.03776683087027915,0.7419354838709677,2.0353095030514385
frozenset({'Gran Torino'}),"frozenset({'Shawshank Redemption, The'})",0.03776683087027915,0.7419354838709677,1.6490463856840123
frozenset({'Gran Torino'}),"frozenset({'Godfather, The'})",0.034482758620689655,0.6774193548387096,2.6110657411188236
frozenset({'Gran Torino'}),frozenset({'Inception'}),0.03940886699507389,0.7741935483870968,4.406391317455531
frozenset({'Gran Torino'}),frozenset({'Fight Club'}),0.0361247947454844,0.7096774193548386,2.4144890971346187
frozenset({'Gran Torino'}),"frozenset({'Lord of the Rings: The Return of the King, The'})",0.03284072249589491,0.6451612903225806,2.806451612903226
frozenset({'Gran Torino'}),frozenset({'Inglourious Basterds'}),0.0361247947454844,0.7096774193548386,6.355787476280834
frozenset({'Gran Torino'}),"frozenset({'Departed, The'})",0.03284072249589491,0.6451612903225806,4.365591397849462
frozenset({'Edge of Tomorrow'}),"frozenset({'Matrix, The'})",0.03940886699507389,0.7999999999999999,2.1945945945945944
frozenset({'Edge of Tomorrow'}),frozenset({'Star Wars: Episode IV - A New Hope'}),0.03776683087027915,0.7666666666666667,2.322885572139304
frozenset({'Edge of Tomorrow'}),frozenset({'Star Wars: Episode V - The Empire Strikes Back'}),0.0361247947454844,0.7333333333333333,2.658333333333333
frozenset({'Edge of Tomorrow'}),frozenset({'Star Wars: Episode VI - Return of the Jedi'}),0.034482758620689655,0.7,2.8419999999999996
frozenset({'Edge of Tomorrow'}),"frozenset({'Shawshank Redemption, The'})",0.034482758620689655,0.7,1.555839416058394
frozenset({'Edge of Tomorrow'}),frozenset({'Back to the Future'}),0.03284072249589491,0.6666666666666666,3.3553719008264458
frozenset({'Edge of Tomorrow'}),frozenset({'Raiders of the Lost Ark (Indiana Jones and the Raiders of the Lost Ark)'}),0.03284072249589491,0.6666666666666666,2.4907975460122698
frozenset({'Edge of Tomorrow'}),frozenset({'Guardians of the Galaxy'}),0.029556650246305417,0.6,8.91219512195122
frozenset({'Edge of Tomorrow'}),frozenset({'Inception'}),0.031198686371100164,0.6333333333333333,3.604672897196261
frozenset({'Edge of Tomorrow'}),"frozenset({'Dark Knight, The'})",0.031198686371100164,0.6333333333333333,3.44375
frozenset({'Edge of Tomorrow'}),"frozenset({'Lord of the Rings: The Return of the King, The'})",0.029556650246305417,0.6,2.61
frozenset({'Memento'}),frozenset({'Fight Club'}),0.13957307060755336,0.6967213114754098,2.370409378148182
frozenset({'Memento'}),"frozenset({'Matrix, The'})",0.1330049261083744,0.6639344262295082,1.8213336287106778
frozenset({'Memento'}),frozenset({'Pulp Fiction'}),0.13136288998357964,0.6557377049180328,1.6366568126847623
"frozenset({""One Flew Over the Cuckoo's Nest""})",frozenset({'Pulp Fiction'}),0.12151067323481117,0.6851851851851852,1.7101548269581057
"frozenset({""One Flew Over the Cuckoo's Nest""})","frozenset({'Godfather, The'})",0.11822660098522167,0.6666666666666666,2.5696202531645564
"frozenset({""Amelie (Fabuleux destin d'Amélie Poulain, Le)""})",frozenset({'Fight Club'}),0.11001642036124795,0.7052631578947368,2.399470743898853
"frozenset({""Amelie (Fabuleux destin d'Amélie Poulain, Le)""})",frozenset({'Pulp Fiction'}),0.10180623973727422,0.6526315789473685,1.6289042277825712
"frozenset({""Amelie (Fabuleux destin d'Amélie Poulain, Le)""})","frozenset({'Matrix, The'})",0.09852216748768473,0.631578947368421,1.732574679943101
frozenset({'Léon: The Professional (a.k.a. The Professional) (Léon)'}),"frozenset({'Shawshank Redemption, The'})",0.10673234811165845,0.7142857142857142,1.587591240875912
frozenset({'Léon: The Professional (a.k.a. The Professional) (Léon)'}),frozenset({'Pulp Fiction'}),0.11330049261083744,0.7582417582417582,1.89249684741488
frozenset({'Léon: The Professional (a.k.a. The Professional) (Léon)'}),"frozenset({'Matrix, The'})",0.10509031198686371,0.7032967032967032,1.9293139293139292
frozenset({'Léon: The Professional (a.k.a. The Professional) (Léon)'}),frozenset({'Fight Club'}),0.10016420361247948,0.6703296703296703,2.2806188225182638
frozenset({'Léon: The Professional (a.k.a. The Professional) (Léon)'}),"frozenset({'Silence of the Lambs, The'})",0.09523809523809523,0.6373626373626373,1.725128205128205
frozenset({'Blade Runner'}),frozenset({'Alien'}),0.09195402298850575,0.6363636363636364,3.5231404958677683
frozenset({'Blade Runner'}),"frozenset({'Matrix, The'})",0.09852216748768473,0.6818181818181819,1.8703931203931206
frozenset({'Blade Runner'}),frozenset({'Star Wars: Episode V - The Empire Strikes Back'}),0.09523809523809523,0.6590909090909091,2.3892045454545454
frozenset({'Blade Runner'}),frozenset({'Star Wars: Episode IV - A New Hope'}),0.09523809523809523,0.6590909090909091,1.9969470827679783
frozenset({'Blade Runner'}),frozenset({'Pulp Fiction'}),0.09523809523809523,0.6590909090909091,1.6450260804769001
frozenset({'Blade Runner'}),"frozenset({'Silence of the Lambs, The'})",0.08702791461412152,0.6022727272727273,1.6301515151515151
frozenset({'Taxi Driver'}),frozenset({'Fargo'}),0.08045977011494253,0.6447368421052632,2.8660199769496733
frozenset({'Taxi Driver'}),frozenset({'Pulp Fiction'}),0.09852216748768473,0.7894736842105263,1.9704486626402071
frozenset({'Taxi Driver'}),"frozenset({'Silence of the Lambs, The'})",0.090311986863711,0.7236842105263158,1.9587719298245616
frozenset({'Taxi Driver'}),"frozenset({'Godfather, The'})",0.08210180623973727,0.6578947368421052,2.5358094603597596
frozenset({'WALL·E'}),"frozenset({'Matrix, The'})",0.08045977011494253,0.6712328767123287,1.8413550536838206
"frozenset({'Graduate, The'})",frozenset({'Fargo'}),0.05747126436781609,0.6140350877192983,2.7295428351901654
"frozenset({'Graduate, The'})","frozenset({'Godfather, The'})",0.06403940886699508,0.6842105263157896,2.637241838774151
"frozenset({'Graduate, The'})",frozenset({'Pulp Fiction'}),0.060755336617405585,0.6491228070175439,1.620146678170837
"frozenset({'Graduate, The'})",frozenset({'Star Wars: Episode IV - A New Hope'}),0.05747126436781609,0.6140350877192983,1.8604346687614561
"frozenset({'Graduate, The'})","frozenset({'Silence of the Lambs, The'})",0.05747126436781609,0.6140350877192983,1.6619883040935672
"frozenset({""Pan's Labyrinth (Laberinto del fauno, El)""})","frozenset({'Matrix, The'})",0.059113300492610835,0.7058823529411765,1.9364069952305247
"frozenset({""Pan's Labyrinth (Laberinto del fauno, El)""})","frozenset({'Lord of the Rings: The Return of the King, The'})",0.05747126436781609,0.6862745098039216,2.985294117647059
"frozenset({""Pan's Labyrinth (Laberinto del fauno, El)""})","frozenset({'Lord of the Rings: The Two Towers, The'})",0.05582922824302135,0.6666666666666667,3.0992366412213745
"frozenset({""Pan's Labyrinth (Laberinto del fauno, El)""})",frozenset({'Fight Club'}),0.05582922824302135,0.6666666666666667,2.268156424581006
"frozenset({""Pan's Labyrinth (Laberinto del fauno, El)""})","frozenset({'Lord of the Rings: The Fellowship of the Ring, The'})",0.054187192118226604,0.6470588235294118,2.6990330378726832
"frozenset({""Pan's Labyrinth (Laberinto del fauno, El)""})",frozenset({'Pulp Fiction'}),0.054187192118226604,0.6470588235294118,1.6149951783992287
frozenset({'Cool Hand Luke'}),frozenset({'Fargo'}),0.05582922824302135,0.7083333333333334,3.1487226277372264
frozenset({'Cool Hand Luke'}),frozenset({'Monty Python and the Holy Grail'}),0.047619047619047616,0.6041666666666666,3.6429455445544554
frozenset({'Cool Hand Luke'}),"frozenset({'Silence of the Lambs, The'})",0.05582922824302135,0.7083333333333334,1.9172222222222224
frozenset({'Cool Hand Luke'}),"frozenset({'Godfather, The'})",0.054187192118226604,0.6875,2.6499208860759493
frozenset({'Cool Hand Luke'}),frozenset({'Pulp Fiction'}),0.052545155993431854,0.6666666666666666,1.6639344262295082
frozenset({'Cool Hand Luke'}),frozenset({'Star Wars: Episode IV - A New Hope'}),0.05090311986863711,0.6458333333333334,1.9567786069651742
frozenset({'Chinatown'}),"frozenset({""One Flew Over the Cuckoo's Nest""})",0.04926108374384237,0.6521739130434783,3.677536231884058
frozenset({'Chinatown'}),frozenset({'Fargo'}),0.04926108374384237,0.6521739130434783,2.899079657251666
frozenset({'Chinatown'}),frozenset({'Dr. Strangelove or: How I Learned to Stop Worrying and Love the Bomb'}),0.047619047619047616,0.6304347826086956,4.922240802675584
frozenset({'Chinatown'}),frozenset({'Taxi Driver'}),0.04597701149425287,0.608695652173913,4.8775743707093815
frozenset({'Chinatown'}),"frozenset({'Godfather, The'})",0.05582922824302135,0.7391304347826086,2.8489268024215737
frozenset({'Chinatown'}),"frozenset({'Godfather: Part II, The'})",0.047619047619047616,0.6304347826086956,3.588175538399024
frozenset({'Chinatown'}),"frozenset({'Silence of the Lambs, The'})",0.047619047619047616,0.6304347826086956,1.7063768115942026
frozenset({'Chinatown'}),frozenset({'Rear Window'}),0.04597701149425287,0.608695652173913,5.616600790513833
frozenset({'To Kill a Mockingbird'}),"frozenset({'Shawshank Redemption, The'})",0.04926108374384237,0.6818181818181819,1.5154280026542801
frozenset({'To Kill a Mockingbird'}),"frozenset({""Schindler's List""})",0.04433497536945813,0.6136363636363636,2.1354545454545457
frozenset({'To Kill a Mockingbird'}),"frozenset({'Godfather, The'})",0.047619047619047616,0.6590909090909091,2.5404200230149594
frozenset({'To Kill a Mockingbird'}),"frozenset({'Silence of the Lambs, The'})",0.047619047619047616,0.6590909090909091,1.783939393939394
frozenset({'To Kill a Mockingbird'}),frozenset({'Pulp Fiction'}),0.04597701149425287,0.6363636363636364,1.5883010432190758
frozenset({'Toy Story 3'}),"frozenset({'Dark Knight, The'})",0.04926108374384237,0.6818181818181819,3.707386363636364
frozenset({'Toy Story 3'}),"frozenset({'Shawshank Redemption, The'})",0.04926108374384237,0.6818181818181819,1.5154280026542801
frozenset({'Toy Story 3'}),"frozenset({'Lord of the Rings: The Return of the King, The'})",0.04926108374384237,0.6818181818181819,2.9659090909090913
frozenset({'Toy Story 3'}),frozenset({'Fight Club'}),0.047619047619047616,0.6590909090909091,2.2423819197562214
frozenset({'Toy Story 3'}),frozenset({'Toy Story'}),0.04597701149425287,0.6363636363636364,2.6363636363636362
frozenset({'Toy Story 3'}),frozenset({'Raiders of the Lost Ark (Indiana Jones and the Raiders of the Lost Ark)'}),0.04597701149425287,0.6363636363636364,2.377579475738985
frozenset({'Toy Story 3'}),frozenset({'Pulp Fiction'}),0.04433497536945813,0.6136363636363636,1.5315760059612518
frozenset({'Brazil'}),frozenset({'Blade Runner'}),0.05090311986863711,0.7209302325581396,4.98916490486258
frozenset({'Brazil'}),frozenset({'Fargo'}),0.05090311986863711,0.7209302325581396,3.2047190629774236
frozenset({'Brazil'}),frozenset({'Reservoir Dogs'}),0.04597701149425287,0.6511627906976745,3.7411145239139976
frozenset({'Brazil'}),frozenset({'Monty Python and the Holy Grail'}),0.04433497536945813,0.627906976744186,3.786092562744647
frozenset({'Brazil'}),frozenset({'Alien'}),0.04433497536945813,0.627906976744186,3.476321353065539
frozenset({'Brazil'}),frozenset({'Full Metal Jacket'}),0.042692939244663386,0.6046511627906977,4.661171622019429
frozenset({'Brazil'}),frozenset({'Apocalypse Now'}),0.042692939244663386,0.6046511627906977,4.602906976744187
frozenset({'Brazil'}),frozenset({'Memento'}),0.042692939244663386,0.6046511627906977,3.018299656881434
frozenset({'Brazil'}),"frozenset({'Usual Suspects, The'})",0.042692939244663386,0.6046511627906977,2.2590954487088033
frozenset({'Brazil'}),frozenset({'2001: A Space Odyssey'}),0.04433497536945813,0.627906976744186,5.031517747858017
frozenset({'Brazil'}),"frozenset({'Clockwork Orange, A'})",0.04433497536945813,0.627906976744186,4.446457544618713
frozenset({'Brazil'}),frozenset({'Pulp Fiction'}),0.054187192118226604,0.7674418604651163,1.9154593976362944
frozenset({'Brazil'}),"frozenset({'Godfather, The'})",0.04433497536945813,0.627906976744186,2.42022372681778
frozenset({'Brazil'}),"frozenset({'Matrix, The'})",0.04597701149425287,0.6511627906976745,1.7862979258328098
frozenset({'Brazil'}),frozenset({'Fight Club'}),0.04433497536945813,0.627906976744186,2.1362868650123428
frozenset({'Brazil'}),frozenset({'Twelve Monkeys (a.k.a. 12 Monkeys)'}),0.042692939244663386,0.6046511627906977,3.1206148994875837
frozenset({'Brazil'}),frozenset({'Star Wars: Episode IV - A New Hope'}),0.042692939244663386,0.6046511627906977,1.8320027768136067
frozenset({'Brazil'}),"frozenset({'Silence of the Lambs, The'})",0.042692939244663386,0.6046511627906977,1.636589147286822
frozenset({'Wallace & Gromit: The Wrong Trousers'}),frozenset({'Monty Python and the Holy Grail'}),0.04597701149425287,0.6829268292682926,4.117845930934557
frozenset({'Wallace & Gromit: The Wrong Trousers'}),frozenset({'Star Wars: Episode IV - A New Hope'}),0.041050903119868636,0.6097560975609756,1.8474699672369859
frozenset({'Annie Hall'}),frozenset({'Fargo'}),0.041050903119868636,0.6578947368421052,2.924510180560891
frozenset({'Annie Hall'}),frozenset({'Monty Python and the Holy Grail'}),0.03940886699507389,0.631578947368421,3.80823345492444
frozenset({'Annie Hall'}),"frozenset({""One Flew Over the Cuckoo's Nest""})",0.03940886699507389,0.631578947368421,3.5614035087719293
frozenset({'Annie Hall'}),"frozenset({'Godfather, The'})",0.047619047619047616,0.763157894736842,2.9415389740173215
frozenset({'Annie Hall'}),frozenset({'Pulp Fiction'}),0.042692939244663386,0.6842105263157895,1.7077221742881794
frozenset({'Annie Hall'}),frozenset({'American Beauty'}),0.041050903119868636,0.6578947368421052,2.635907202216066
frozenset({'Annie Hall'}),frozenset({'Star Wars: Episode IV - A New Hope'}),0.04597701149425287,0.7368421052631579,2.232521602513747
frozenset({'Annie Hall'}),"frozenset({'Silence of the Lambs, The'})",0.03940886699507389,0.631578947368421,1.7094736842105263
"frozenset({'Maltese Falcon, The'})",frozenset({'Chinatown'}),0.034482758620689655,0.6,7.943478260869564
"frozenset({'Maltese Falcon, The'})",frozenset({'Alien'}),0.034482758620689655,0.6,3.321818181818182
"frozenset({'Maltese Falcon, The'})",frozenset({'Raiders of the Lost Ark (Indiana Jones and the Raiders of the Lost Ark)'}),0.042692939244663386,0.7428571428571429,2.7754601226993865
"frozenset({'Maltese Falcon, The'})",frozenset({'Star Wars: Episode IV - A New Hope'}),0.03940886699507389,0.6857142857142857,2.0776119402985076
"frozenset({'Maltese Falcon, The'})",frozenset({'Star Wars: Episode V - The Empire Strikes Back'}),0.0361247947454844,0.6285714285714286,2.2785714285714285
"frozenset({'Maltese Falcon, The'})",frozenset({'L.A. Confidential'}),0.034482758620689655,0.6,5.075
frozenset({'Wallace & Gromit: A Close Shave'}),frozenset({'Wallace & Gromit: The Wrong Trousers'}),0.04433497536945813,0.7941176470588235,11.795552367288378
frozenset({'Wallace & Gromit: The Wrong Trousers'}),frozenset({'Wallace & Gromit: A Close Shave'}),0.04433497536945813,0.6585365853658537,11.795552367288378
frozenset({'Wallace & Gromit: A Close Shave'}),frozenset({'Monty Python and the Holy Grail'}),0.03776683087027915,0.6764705882352942,4.078916715200933
frozenset({'Wallace & Gromit: A Close Shave'}),frozenset({'Star Wars: Episode IV - A New Hope'}),0.0361247947454844,0.6470588235294117,1.9604916593503072
frozenset({'Wallace & Gromit: A Close Shave'}),frozenset({'Star Wars: Episode VI - Return of the Jedi'}),0.034482758620689655,0.6176470588235294,2.5076470588235296
frozenset({'Wallace & Gromit: A Close Shave'}),frozenset({'Star Wars: Episode V - The Empire Strikes Back'}),0.034482758620689655,0.6176470588235294,2.2389705882352944
frozenset({'Princess Mononoke (Mononoke-hime)'}),frozenset({'Spirited Away (Sen to Chihiro no kamikakushi)'}),0.04433497536945813,0.8181818181818181,7.221343873517786
frozenset({'Princess Mononoke (Mononoke-hime)'}),frozenset({'Memento'}),0.03940886699507389,0.7272727272727273,3.630402384500745
frozenset({'Princess Mononoke (Mononoke-hime)'}),frozenset({'Monty Python and the Holy Grail'}),0.03776683087027915,0.696969696969697,4.202520252025203
frozenset({'Princess Mononoke (Mononoke-hime)'}),"frozenset({""Amelie (Fabuleux destin d'Amélie Poulain, Le)""})",0.0361247947454844,0.6666666666666666,4.273684210526316
frozenset({'Princess Mononoke (Mononoke-hime)'}),frozenset({'Fight Club'}),0.03776683087027915,0.696969696969697,2.3712544438801424
frozenset({'Princess Mononoke (Mononoke-hime)'}),"frozenset({'Matrix, The'})",0.04433497536945813,0.8181818181818181,2.244471744471744
frozenset({'Princess Mononoke (Mononoke-hime)'}),frozenset({'Star Wars: Episode VI - Return of the Jedi'}),0.0361247947454844,0.6666666666666666,2.7066666666666666
frozenset({'Princess Mononoke (Mononoke-hime)'}),frozenset({'Raiders of the Lost Ark (Indiana Jones and the Raiders of the Lost Ark)'}),0.034482758620689655,0.6363636363636364,2.377579475738985
frozenset({'Princess Mononoke (Mononoke-hime)'}),frozenset({'Star Wars: Episode IV - A New Hope'}),0.034482758620689655,0.6363636363636364,1.9280868385345997
frozenset({'Princess Mononoke (Mononoke-hime)'}),frozenset({'Pulp Fiction'}),0.034482758620689655,0.6363636363636364,1.5883010432190758
frozenset({'Princess Mononoke (Mononoke-hime)'}),frozenset({'American Beauty'}),0.03284072249589491,0.6060606060606061,2.4282296650717705
frozenset({'Princess Mononoke (Mononoke-hime)'}),frozenset({'Star Wars: Episode V - The Empire Strikes Back'}),0.03284072249589491,0.6060606060606061,2.1969696969696972
frozenset({'Princess Mononoke (Mononoke-hime)'}),"frozenset({'Silence of the Lambs, The'})",0.03284072249589491,0.6060606060606061,1.6404040404040405
frozenset({'Princess Mononoke (Mononoke-hime)'}),frozenset({'Eternal Sunshine of the Spotless Mind'}),0.03284072249589491,0.6060606060606061,3.515151515151515
frozenset({'Princess Mononoke (Mononoke-hime)'}),"frozenset({'Lord of the Rings: The Fellowship of the Ring, The'})",0.03284072249589491,0.6060606060606061,2.528019925280199
"frozenset({'Godfather: Part II, The'})","frozenset({'Godfather, The'})",0.16748768472906403,0.9532710280373831,3.6743168105997865
"frozenset({'Godfather, The'})","frozenset({'Godfather: Part II, The'})",0.16748768472906403,0.6455696202531644,3.674316810599786
"frozenset({'Godfather: Part II, The'})",frozenset({'Pulp Fiction'}),0.12643678160919541,0.7196261682242991,1.796116132986058
"frozenset({'Godfather: Part II, The'})",frozenset({'Star Wars: Episode IV - A New Hope'}),0.11658456486042693,0.6635514018691588,2.010461710140884
"frozenset({'Godfather: Part II, The'})","frozenset({'Matrix, The'})",0.10673234811165845,0.6074766355140186,1.66645617580197
"frozenset({'Godfather: Part II, The'})","frozenset({'Silence of the Lambs, The'})",0.10673234811165845,0.6074766355140186,1.6442367601246104
frozenset({'Die Hard'}),"frozenset({'Matrix, The'})",0.12315270935960591,0.7575757575757576,2.078214578214578
frozenset({'Die Hard'}),frozenset({'Star Wars: Episode V - The Empire Strikes Back'}),0.10673234811165845,0.6565656565656566,2.380050505050505
frozenset({'Die Hard'}),frozenset({'Pulp Fiction'}),0.10344827586206896,0.6363636363636364,1.5883010432190758
frozenset({'Die Hard'}),frozenset({'Raiders of the Lost Ark (Indiana Jones and the Raiders of the Lost Ark)'}),0.10180623973727422,0.6262626262626263,2.3398401189812232
frozenset({'Die Hard'}),frozenset({'Star Wars: Episode IV - A New Hope'}),0.10180623973727422,0.6262626262626263,1.8974822855419873
frozenset({'Die Hard'}),frozenset({'Star Wars: Episode VI - Return of the Jedi'}),0.09852216748768473,0.6060606060606061,2.4606060606060605
"frozenset({'Shining, The'})",frozenset({'Pulp Fiction'}),0.09688013136288999,0.7283950617283951,1.8180024286581664
"frozenset({'Shining, The'})","frozenset({'Silence of the Lambs, The'})",0.09523809523809523,0.7160493827160493,1.9381069958847736
"frozenset({'Shining, The'})",frozenset({'Fight Club'}),0.08374384236453201,0.6296296296296295,2.142147734326505
"frozenset({'Shining, The'})","frozenset({'Matrix, The'})",0.08210180623973727,0.6172839506172839,1.69336002669336
"frozenset({'Shining, The'})","frozenset({'Godfather, The'})",0.08045977011494253,0.6049382716049383,2.3316924519456164
"frozenset({'Shining, The'})","frozenset({'Usual Suspects, The'})",0.08045977011494253,0.6049382716049383,2.2601681436037264
frozenset({'City of God (Cidade de Deus)'}),frozenset({'Pulp Fiction'}),0.07717569786535304,0.810344827586207,2.0225409836065573
frozenset({'City of God (Cidade de Deus)'}),frozenset({'Fight Club'}),0.07060755336617405,0.7413793103448276,2.522346368715084
frozenset({'City of God (Cidade de Deus)'}),"frozenset({'Godfather, The'})",0.060755336617405585,0.6379310344827587,2.458860759493671
frozenset({'City of God (Cidade de Deus)'}),"frozenset({'Silence of the Lambs, The'})",0.05747126436781609,0.603448275862069,1.6333333333333333
"frozenset({'Good, the Bad and the Ugly, The (Buono, il brutto, il cattivo, Il)'})",frozenset({'Pulp Fiction'}),0.07060755336617405,0.7543859649122807,1.8828731665228646
"frozenset({'Good, the Bad and the Ugly, The (Buono, il brutto, il cattivo, Il)'})",frozenset({'Star Wars: Episode IV - A New Hope'}),0.06896551724137931,0.736842105263158,2.2325216025137475
"frozenset({'Good, the Bad and the Ugly, The (Buono, il brutto, il cattivo, Il)'})","frozenset({'Godfather, The'})",0.06732348111658457,0.7192982456140351,2.772485009993338
"frozenset({'Good, the Bad and the Ugly, The (Buono, il brutto, il cattivo, Il)'})",frozenset({'Star Wars: Episode V - The Empire Strikes Back'}),0.06568144499178982,0.7017543859649124,2.5438596491228074
"frozenset({'Good, the Bad and the Ugly, The (Buono, il brutto, il cattivo, Il)'})","frozenset({'Matrix, The'})",0.06239737274220033,0.6666666666666667,1.828828828828829
"frozenset({'Good, the Bad and the Ugly, The (Buono, il brutto, il cattivo, Il)'})","frozenset({'Silence of the Lambs, The'})",0.06239737274220033,0.6666666666666667,1.8044444444444447
"frozenset({'Good, the Bad and the Ugly, The (Buono, il brutto, il cattivo, Il)'})","frozenset({'Usual Suspects, The'})",0.060755336617405585,0.6491228070175439,2.4252502421698416
"frozenset({'Good, the Bad and the Ugly, The (Buono, il brutto, il cattivo, Il)'})",frozenset({'Raiders of the Lost Ark (Indiana Jones and the Raiders of the Lost Ark)'}),0.059113300492610835,0.631578947368421,2.3597029383274135
"frozenset({'Good, the Bad and the Ugly, The (Buono, il brutto, il cattivo, Il)'})",frozenset({'Reservoir Dogs'}),0.05747126436781609,0.6140350877192983,3.5278053624627606
"frozenset({'Sting, The'})",frozenset({'Star Wars: Episode IV - A New Hope'}),0.05747126436781609,0.7142857142857143,2.164179104477612
"frozenset({'Sting, The'})","frozenset({'Godfather, The'})",0.05582922824302135,0.6938775510204082,2.6745027124773957
"frozenset({'Sting, The'})",frozenset({'Raiders of the Lost Ark (Indiana Jones and the Raiders of the Lost Ark)'}),0.05582922824302135,0.6938775510204082,2.5924627519719543
"frozenset({'Sting, The'})",frozenset({'Pulp Fiction'}),0.05090311986863711,0.6326530612244898,1.57903981264637
"frozenset({'Sting, The'})",frozenset({'Star Wars: Episode V - The Empire Strikes Back'}),0.04926108374384237,0.6122448979591837,2.219387755102041
"frozenset({'Untouchables, The'})","frozenset({'Matrix, The'})",0.059113300492610835,0.7826086956521738,2.1468860164512336
"frozenset({'Untouchables, The'})",frozenset({'Star Wars: Episode V - The Empire Strikes Back'}),0.052545155993431854,0.6956521739130435,2.5217391304347827
"frozenset({'Untouchables, The'})",frozenset({'Star Wars: Episode IV - A New Hope'}),0.052545155993431854,0.6956521739130435,2.1077222582738484
"frozenset({'Untouchables, The'})",frozenset({'Pulp Fiction'}),0.052545155993431854,0.6956521739130435,1.736279401282965
"frozenset({'Untouchables, The'})",frozenset({'Forrest Gump'}),0.052545155993431854,0.6956521739130435,1.7014143530644317
"frozenset({'Untouchables, The'})",frozenset({'Saving Private Ryan'}),0.04926108374384237,0.6521739130434783,2.816836262719704
"frozenset({'Untouchables, The'})","frozenset({'Godfather, The'})",0.04926108374384237,0.6521739130434783,2.5137589433131535
"frozenset({'Untouchables, The'})",frozenset({'Braveheart'}),0.04597701149425287,0.608695652173913,2.233106338397066
"frozenset({'Untouchables, The'})","frozenset({'Silence of the Lambs, The'})",0.04597701149425287,0.608695652173913,1.6475362318840578
frozenset({'Star Trek'}),"frozenset({'Matrix, The'})",0.05090311986863711,0.7560975609756098,2.0741595253790375
frozenset({'Star Trek'}),"frozenset({'Dark Knight, The'})",0.04926108374384237,0.7317073170731707,3.9786585365853657
frozenset({'Star Trek'}),"frozenset({'Lord of the Rings: The Return of the King, The'})",0.04597701149425287,0.6829268292682926,2.970731707317073
frozenset({'Star Trek'}),frozenset({'Raiders of the Lost Ark (Indiana Jones and the Raiders of the Lost Ark)'}),0.04597701149425287,0.6829268292682926,2.5515487056711055
frozenset({'Star Trek'}),frozenset({'Star Wars: Episode V - The Empire Strikes Back'}),0.04597701149425287,0.6829268292682926,2.475609756097561
frozenset({'Star Trek'}),frozenset({'Star Wars: Episode IV - A New Hope'}),0.04597701149425287,0.6829268292682926,2.069166363305424
frozenset({'Star Trek'}),frozenset({'Inception'}),0.042692939244663386,0.6341463414634146,3.6093002051515843
